Dates,Locations,Temperatures,Humidity,precipitation,Wind Speed,Pressure
2023-01-20,Srinagar,16.78909267704489,20.992322902185183,8.287408848261036,17.493906572987505,989.9983018293568
2023-01-21,Srinagar,25.54103790656342,57.50143723716047,44.54277674915733,21.906651532717476,955.7391843688274
2023-01-22,Srinagar,15.903775918511771,44.10122086080003,12.076842085084088,10.944674106233961,1008.3307248184204
2023-01-23,Jammu,10.968608093946802,67.86859874382071,17.71356636086078,19.228965842962733,1038.4343427971287
2023-01-24,Jammu,39.359105918393126,43.77902461668938,5.267274224066659,13.985447733826708,965.1742912953052
2023-01-25,Jammu,16.37336025260172,43.993528920558774,11.118065237408514,5.698084093726827,1009.7808013401514
2023-01-26,Jammu,35.76396814716538,79.45545589852827,25.961228539010257,21.052148216317715,1016.4739204910846
2023-01-27,Jammu,9.198184235643447,23.851426878268278,30.387634154782628,16.69393912046466,991.9334680419288
2023-01-28,Srinagar,8.524188161003332,92.23159961535897,12.267615708310553,10.758647458607742,1020.109758736427
2023-01-29,Jammu,1.2453633153804544,88.18110995129452,2.8866079612558604,27.340175702358923,991.0731543491012
2023-01-30,Srinagar,26.066673015035402,73.42437465811253,19.551643456369934,0.628023534801998,1000.4637287977434
2023-01-31,Srinagar,14.741053748950446,67.45772560859075,11.710168546316707,9.473194537484881,950.7353044554427
2023-02-01,Jammu,34.57432999358548,91.38419985117218,10.977696161490098,1.7064419333293968,1019.1720114134689
2023-02-02,Jammu,18.928396267662286,34.82641436229716,47.99314013567276,22.995819486648816,1016.1342678944725
2023-02-03,Srinagar,38.72773711658887,26.31753297526629,30.815024296286204,21.063223623413776,953.8400877326344
2023-02-04,Srinagar,7.421020628124846,39.16081359276305,27.843922158604794,9.940566562089511,986.8250107395133
2023-02-05,Srinagar,34.744926718224434,83.56626229601522,20.788755176166095,20.269887066212192,1047.9031840791667
2023-02-06,Jammu,31.06387411166967,22.773621338118666,21.447216671507213,11.878116785878495,992.0736562568617
2023-02-07,Jammu,30.83687378576208,66.62454680667918,27.045250191904042,22.68761374267303,1000.1945405131842
2023-02-08,Jammu,33.79132912467551,99.63500129530479,34.82149035180536,13.625509882101182,1040.9930158159718
2023-02-09,Jammu,30.440959637719956,88.45568750700315,35.107304809091474,12.368391834949966,1021.7261875865756
2023-02-10,Jammu,25.048812865256615,61.71565512348715,8.584695385272479,28.04189746464903,1008.2070131124224
2023-02-11,Srinagar,5.249795107295503,25.091272742931388,25.00563760383135,7.5263729967210065,1029.7804681341072
2023-02-12,Jammu,1.3010471796500767,86.50988115085678,20.597904751705098,3.6134201998969626,1036.4366266455972
2023-02-13,Srinagar,36.83391391262747,67.91828065417684,43.52634831346921,17.536293397783744,995.6888071737267
2023-02-14,Srinagar,24.666012580829523,29.19463976476535,31.57094606091882,29.079654368525368,997.5108364931835
2023-02-15,Srinagar,31.861491639047053,27.508582785868498,26.62520332079909,11.335176411815599,988.6050935651836
2023-02-16,Jammu,19.260894060502004,92.7701455549274,5.769732108945869,1.8611029088634456,1046.6706140018462
2023-02-17,Jammu,4.692327558495779,73.53602103504628,30.281894466170574,10.179158019287023,1019.716625429035
2023-02-18,Jammu,5.0074316881020176,86.34294394534044,5.860195284011671,15.177949629586752,958.3223066208072
2023-02-19,Srinagar,27.422611489158854,90.31831202258138,16.860328778287602,4.857690198966411,1036.2959623313018
2023-02-20,Srinagar,17.212235795978508,65.74178816386578,7.142098240716593,19.743066541694763,998.0559940836268
2023-02-21,Srinagar,8.020989068013469,61.3957081404033,34.603682351218445,29.932481670306018,956.8753906422487
2023-02-22,Srinagar,19.663781869657477,54.43419282567922,10.31260569180763,13.552184279443315,1004.9717255163312
2023-02-23,Srinagar,2.5683574830053635,45.355727023289546,19.5929686594013,10.641856701906379,991.7164278975702
2023-02-24,Srinagar,23.278856076575952,54.76767686869694,44.783738880938934,12.021125005034,1037.7749404862625
2023-02-25,Jammu,10.759736177403907,81.91037245841251,10.215819169948514,3.4543853518560343,970.3994603609387
2023-02-26,Jammu,31.902364025487525,68.15387448121052,25.390253197938957,26.498208042786715,1032.6464609492182
2023-02-27,Jammu,12.41447835694295,91.4018631963877,20.9635830583011,12.444769665640559,1005.7688691185452
2023-02-28,Jammu,18.20880596327205,55.47040115033502,0.9062020522864866,11.61823234274524,955.4610303213469
2023-03-01,Srinagar,0.4648215963240254,68.56716629750032,39.63790567864064,19.79070818791423,1047.1845301325484
2023-03-02,Srinagar,2.897875511782355,70.5046042473591,3.4522953157299865,13.261002627933706,1001.26152441032
2023-03-03,Jammu,15.699742256267392,67.33577298450604,23.71275104884768,19.447004064235383,979.0876854231583
2023-03-04,Srinagar,19.19755338868494,76.2107018468413,28.033914746947495,1.8433887039236252,996.9406841989259
2023-03-05,Jammu,24.000821924772147,38.9946774699845,31.421322830729352,24.411700311666824,1035.7857783517488
2023-03-06,Jammu,11.66650314837213,60.98910220366325,34.431581465393776,28.215118586382076,980.4903124385064
2023-03-07,Jammu,27.799275445061703,28.337984224667814,12.663619176135754,19.462961584781578,969.2676396486701
2023-03-08,Srinagar,34.40489588756818,50.760906211585,0.49893883292246866,28.636977865764322,962.9071246930881
2023-03-09,Jammu,31.194039555733994,59.01336548970115,36.1721831177456,4.542969431098899,979.7859398390211
2023-03-10,Jammu,1.5847530139342858,72.17794076363779,26.78282996737893,14.32248568441061,1028.0048087040043
2023-03-11,Jammu,19.220277890313156,96.04248420689628,41.805885160362436,18.05420201836342,997.1626365195261
2023-03-12,Srinagar,4.197207136726995,68.05208532386847,41.06941814503472,17.4520994226356,972.748160369354
2023-03-13,Srinagar,9.681800634501098,79.48751329412478,42.16630838939416,12.043853372671297,966.6184999609749
2023-03-14,Jammu,39.46650373068586,60.50128475961622,24.25473299897701,10.142532280987842,983.272947651038
2023-03-15,Srinagar,5.699821716060529,70.72832251010651,16.681419791843282,3.804720676512564,1043.992437288571
2023-03-16,Srinagar,19.955526138054243,25.674577290701876,39.5779101295685,11.752273516868346,984.3026712590024
2023-03-17,Srinagar,24.726229372724763,40.35132646734776,22.564705651462745,4.879824453164554,1048.8124075954636
2023-03-18,Srinagar,28.098598821764156,48.948247456411096,9.172109820171725,22.03097029476655,998.5230455765357
2023-03-19,Srinagar,22.385947339476566,57.799468400521086,42.748700978073714,6.264928064837699,967.9163918290151
2023-03-20,Srinagar,0.39083389676734637,23.6518996401907,44.127993838617364,1.7569591585360156,1039.114009179351
2023-03-21,Srinagar,13.058452329759675,31.201927804265416,23.315487807008505,16.57098413451703,996.0355373134827
2023-03-22,Srinagar,20.708465735388458,42.14514462330446,3.7849863654893734,17.85689198158205,1020.9671343504524
2023-03-23,Srinagar,3.514659965793334,97.72261527208406,19.391304495846562,26.157391838415165,1048.3711583209151
2023-03-24,Srinagar,14.02507724836723,46.50776056824406,40.17688297313017,17.309448372530454,955.0175350319975
2023-03-25,Jammu,1.3281243516546626,58.5632846489666,45.088701427311435,10.364425611703371,959.6694559787567
2023-03-26,Jammu,3.1431398862008297,35.68781701907143,10.173637124879791,24.090356445789617,1022.0456741462756
2023-03-27,Srinagar,15.876931048063842,68.86240568606146,3.348680601263576,16.20836679562263,978.1825003295472
2023-03-28,Jammu,5.308630161722414,42.45465724127794,43.86752265664193,2.3784085389357523,968.4301396950099
2023-03-29,Jammu,22.701633930462325,36.55940627507414,19.470246948943764,16.975516809397398,953.9361879819729
2023-03-30,Srinagar,27.57859876549063,61.32581027567832,27.088048213378162,27.240556362649873,952.1846711986202
2023-03-31,Srinagar,32.02346796436331,20.440463932833666,48.40329060253794,11.889378764946617,1027.448560311979
2023-04-01,Srinagar,8.006009769792403,20.613122611938024,3.3282363957111425,8.889774056994002,963.443342736955
2023-04-02,Jammu,6.69930329036279,37.52550472814862,32.41590037260478,4.304083710540602,996.7720615971151
2023-04-03,Jammu,4.18271361337601,22.93770900006569,3.7052711287433535,4.543365658060719,1010.5896815179483
2023-04-04,Srinagar,25.457209981745468,28.64206033045531,18.77344642332502,12.983144530254567,992.8351800568846
2023-04-05,Srinagar,28.259029059476045,47.10885194710013,40.190727259672336,17.870394724845887,952.7106652336233
2023-04-06,Srinagar,1.2634457930256815,84.20685436638503,21.67361163778172,2.4184621550880525,1028.3501502587908
2023-04-07,Jammu,37.448489849747595,65.76389146954406,49.85911769514752,28.18705767075497,951.0513224541653
2023-04-08,Jammu,2.0788513460588964,61.01341807651331,27.952964247330108,22.654008523355877,1026.1889894377484
2023-04-09,Jammu,21.65185341204282,43.47910585664973,16.058107631797675,17.59871754850988,1039.3304493788123
2023-04-10,Jammu,28.362420778036658,94.54029755462531,11.005566295237657,24.853160128169726,993.2839921057173
2023-04-11,Srinagar,34.83876494984342,51.76120329897533,17.52602671430809,2.4056027043633987,1003.5542473097798
2023-04-12,Srinagar,28.56347728529711,26.96742134366172,18.62666368797754,14.305166331993732,997.6983392617653
2023-04-13,Srinagar,32.069123322791675,69.3653212894241,3.4356838861980488,18.902793805849903,988.9208618623438
2023-04-14,Srinagar,13.578007701712242,29.107071478128113,18.47870997133866,24.859587183548676,1038.742453537036
2023-04-15,Jammu,32.59300454986049,47.61785142413537,23.211925986961248,23.50408680147803,1039.393351066999
2023-04-16,Jammu,3.2045938553870057,60.592955097424706,36.13688761194023,8.31207749140199,983.5816364641535
2023-04-17,Srinagar,35.792666242421106,89.93780197481406,32.8364742360804,28.22640508677613,1011.5069754014698
2023-04-18,Srinagar,21.90369504614945,59.48372642720949,35.438282761457714,3.730375242926111,1042.6907562145864
2023-04-19,Jammu,32.69191079849975,76.18070128253314,0.41818409384285493,26.254008558634563,1046.205849894135
2023-04-20,Srinagar,18.092731380732005,99.42534711992563,10.883369979026803,29.128207488138557,1000.8959040422047
2023-04-21,Jammu,25.743107807860998,30.519129591838528,33.084214419992826,5.3146056966787665,995.2824805284326
2023-04-22,Srinagar,21.056106437444527,41.97852204156156,24.199468408987357,21.661981926113558,977.8694315928526
2023-04-23,Srinagar,29.263580870213275,51.56608604781171,0.2656737834172973,1.208565563339954,1045.887187319041
2023-04-24,Srinagar,3.265199281223583,53.74625428310651,40.22473212159112,12.162684754174649,964.2814304472868
2023-04-25,Srinagar,2.414083359622552,52.88168602124366,38.64047866451687,15.48849897593022,1007.9829576047725
2023-04-26,Srinagar,9.884129360405858,92.6088802045244,27.420958149678132,17.41935677728902,978.2550267518639
2023-04-27,Srinagar,6.381787204527534,77.1226115573485,3.323166288813606,28.078117447456783,977.9008290347797
2023-04-28,Srinagar,34.87134266368807,68.6324171272563,38.32575247662923,20.16752061882584,990.4968587376188
2023-04-29,Jammu,8.768559494321773,44.74981742902257,29.185679386568196,14.43833853657711,1049.8792935815654
2023-04-30,Jammu,39.03461023276525,85.90323073770358,39.097998857897956,24.290251087976678,955.4966306839822
2023-05-01,Jammu,13.475831670844274,96.40484091879911,37.58734961979202,28.515984628632268,1007.8541818203531
2023-05-02,Jammu,7.284716627547971,85.69586260401812,40.15010359789186,0.6619844604687253,958.2572158035277
2023-05-03,Jammu,31.587940285699165,20.125208415317832,25.90040332023124,29.47563816768116,965.4520829990519
2023-05-04,Srinagar,26.348311020035045,70.91210961467256,7.016225909675749,2.5839641719104103,993.9562941772899
2023-05-05,Srinagar,19.92782865812556,24.090830515368058,33.557873668984435,24.43160337806284,1001.0460131346441
2023-05-06,Jammu,22.21454203750525,40.60857762669775,31.02368925259853,8.410042576542375,975.8792408364524
2023-05-07,Srinagar,28.768071130890554,24.761976027821735,37.11265935995436,3.9653897326161527,981.6457130874417
2023-05-08,Jammu,9.138189653251949,68.30363623595102,8.494050302536765,13.195669191415046,958.6967020255933
2023-05-09,Jammu,39.853356642269674,74.92719307940854,9.748759995014462,19.318697383428407,980.321978384425
2023-05-10,Srinagar,38.991726485871325,29.159011045272408,44.52047586096642,11.42855535070425,1046.6558439380544
2023-05-11,Srinagar,26.013027453877477,50.707110643598355,37.49888992260354,1.6369622484809687,1044.470738167248
2023-05-12,Srinagar,7.981698037165805,56.498920716443365,45.411424435016144,17.9838341897615,983.4878290136985
2023-05-13,Jammu,27.209129697251655,49.52424174087333,37.93576605819604,27.07209828332024,1007.0853936278761
2023-05-14,Srinagar,2.8879363591670337,29.682000038815445,29.857765299515094,11.49646097841755,1040.9595391110945
2023-05-15,Jammu,1.2261000882322426,53.515823214998036,32.70663685139368,6.4899833289248114,950.6183822640896
2023-05-16,Jammu,10.307315540448547,80.09424382467344,44.456396197000494,13.277320377984461,1031.0683570337592
2023-05-17,Jammu,18.504918269572652,25.680613162660435,28.940337725597026,1.4508813314634261,1044.836955278892
2023-05-18,Srinagar,34.73090021633522,26.414401126552278,31.619566216419372,24.614627534408243,959.1325734333557
2023-05-19,Srinagar,29.086762790652323,48.38170334687874,7.823835800180029,24.7902243285056,966.144768603292
2023-05-20,Jammu,29.70826084799924,95.33805692951401,23.696061005805134,17.640013902888853,1046.0746302771356
2023-05-21,Srinagar,17.019733377923014,73.48581173783313,35.81985559790495,10.593086668151685,1003.7540143640347
2023-05-22,Srinagar,13.837399701878518,74.29359653380519,13.54713491581827,23.9935009333735,951.4196634471724
2023-05-23,Srinagar,14.841550519384107,48.9535992670292,10.112709026226746,16.640610743651017,975.7631998763529
2023-05-24,Jammu,39.505982549442315,67.49286329668308,15.691340411220779,24.777969256500487,994.9943674268859
2023-05-25,Jammu,1.6043676564992992,20.81049472221947,12.075031399641672,18.94376377749062,1019.2908911024767
2023-05-26,Srinagar,34.681259844897944,70.88768371276338,10.745631851819793,23.53216419638392,1023.3160378136799
2023-05-27,Jammu,23.147016342895736,93.06295580609894,21.242542143404346,17.9568897965328,1049.5421512925457
2023-05-28,Srinagar,17.54461676758362,69.00587746758553,45.391925694176706,12.424232046469987,978.751119938376
2023-05-29,Srinagar,29.01030641660546,89.89588747730761,25.352982336935913,28.738375797784126,1003.8220101868475
2023-05-30,Srinagar,19.466757656988115,77.9178444372875,9.396019040766152,16.23341474636534,1003.3323547859605
2023-05-31,Srinagar,34.93692952326642,29.644673312295218,3.848583469043704,18.152685556216152,990.5645259447238
2023-06-01,Jammu,36.02807456045034,92.19626458286734,34.80780725689626,6.614629182442478,966.916189384242
2023-06-02,Jammu,16.868837074938217,25.31550754846199,19.139938221819392,18.769523682818296,1047.7456563183841
2023-06-03,Jammu,11.073111889402064,62.7173978038211,41.09154732926796,17.148229484488315,1035.3317186666586
2023-06-04,Srinagar,23.694013143734487,31.370969903476613,32.97553843203851,5.545151938410749,999.8333028294237
2023-06-05,Srinagar,36.49453382466764,20.936528858472325,39.81207252706842,1.7876129205943114,1010.324542268403
2023-06-06,Srinagar,8.426487560226663,53.76274081021112,13.597301970922437,18.130779591443133,972.7261053559662
2023-06-07,Jammu,24.91866334253931,43.6032566123325,34.6179461230529,22.910768080509616,1004.3787070391747
2023-06-08,Srinagar,25.262408803700822,58.88003950380824,13.203099234685938,15.702041127660246,1019.4970133121476
2023-06-09,Jammu,29.32452089661124,66.17599093876407,46.95342397251458,6.803178759589371,1001.5167028386588
2023-06-10,Jammu,5.262707405090392,23.499125784715787,31.81871407666872,19.995659300791047,1049.0285170584941
2023-06-11,Jammu,28.63299858728354,29.84026360989965,16.225590008767103,2.403171798288067,1011.1341656247727
2023-06-12,Jammu,36.36130082662564,64.69139171603402,13.475593114613632,13.255011144058638,987.0973712592169
2023-06-13,Jammu,7.187324354809679,47.45338825381266,9.546329253582176,4.901002751952605,1027.215202761584
2023-06-14,Jammu,9.501732996955106,78.33387900395584,34.73204794468639,5.533771531796501,967.0462511581642
2023-06-15,Srinagar,38.855803761665584,72.18333188735517,10.935780649896365,6.068818474746109,988.4515813706266
2023-06-16,Srinagar,7.239078108379591,87.64834903919254,29.765163296374453,11.601211711319337,984.6958950377585
2023-06-17,Jammu,34.17540373478317,75.39942613353801,13.231751346267867,1.5345061686119288,993.1807095107778
2023-06-18,Jammu,19.69111425792139,54.394486191211854,33.09844723969343,11.933803227872946,1028.1779825928727
2023-06-19,Srinagar,9.889242976127083,73.8373297915546,40.74698642702696,15.351223413441025,998.4173032163408
2023-06-20,Jammu,34.829996050900455,42.03049394043348,38.90126215723266,14.498828548989756,1029.4014450265963
2023-06-21,Jammu,17.81221020010662,44.505079902257016,38.042566546539085,11.483523012091217,1007.6488903139866
2023-06-22,Srinagar,20.59269415718761,83.11881279366347,9.386120284612604,25.174398242122574,984.2069434657556
2023-06-23,Jammu,14.369334775990627,55.71356131212657,4.419247349225936,4.359800772615124,1030.9978743683473
2023-06-24,Jammu,23.718034057397098,83.8704272414682,34.94744142436928,15.17090231344122,973.8289670553091
2023-06-25,Jammu,6.540954903400911,85.79378989346228,18.417360689717565,1.8612425086966289,972.4382979799796
2023-06-26,Srinagar,15.643261466070427,88.6049870129027,21.617311320167364,2.1346703663372923,1000.4502924054835
2023-06-27,Srinagar,38.7764928934115,93.33081886729659,1.5574546396695532,17.21597549031289,976.0849245962089
2023-06-28,Srinagar,10.325337308045102,54.4788176410637,12.97882246375246,16.98055274663463,950.9087034951216
2023-06-29,Jammu,26.269466581651688,45.509345465691105,1.6838201937232011,26.34100538533371,1014.8297527298802
2023-06-30,Jammu,13.007602568987796,66.5758997275291,43.95928863006238,16.736210269802196,1001.1093821472398
2023-07-01,Srinagar,30.938925027464027,49.69379387501021,12.169834160926523,28.793730612145506,994.5517814493161
2023-07-02,Jammu,5.234946428733993,68.08593334401863,27.866858478650403,1.460845451997893,1046.6968514618316
2023-07-03,Jammu,38.79284180314179,76.44686901150597,1.9489660330565206,2.9402305434222322,1007.1199183962914
2023-07-04,Jammu,18.15158165534557,75.07240147937095,33.3423695652829,1.3219758471114418,1036.3431577789383
2023-07-05,Jammu,9.442018533858558,49.96423096160971,16.151367287704694,5.558305510006201,963.945023620516
2023-07-06,Jammu,2.9398698932005063,33.34881613590022,44.89595934788329,16.238103328250343,1006.9206463129427
2023-07-07,Srinagar,6.79031620350163,54.4423470769766,44.40590944670179,19.36716544282284,1036.7979626730903
2023-07-08,Jammu,20.790957942240706,31.4075315265527,16.264530918087388,1.367554738460064,1008.3105757279898
2023-07-09,Srinagar,13.480127057251451,91.20776281470467,45.04804478452339,28.37912669536798,1021.8014178127002
2023-07-10,Jammu,33.15533463530438,47.67019685902859,49.80788367493894,25.26496129951143,987.2043567812208
2023-07-11,Srinagar,17.235500946472236,32.3567797778659,41.2707832061974,8.898374464712793,959.2449517037066
2023-07-12,Jammu,9.948570903505196,22.035820792460072,42.24356738776145,2.315625906794039,995.7900295127072
2023-07-13,Srinagar,24.685799464161203,71.66579090291874,12.450436805454496,5.096612196571718,989.4479390838858
2023-07-14,Jammu,28.271088675417833,70.95218539637946,28.835119942887815,3.80833241264918,1036.7060182378948
2023-07-15,Srinagar,6.681676316037994,47.248333326503335,3.3627956983683926,3.6985133789684053,974.3995302352472
2023-07-16,Jammu,6.7047686515327065,25.736951107812082,4.745896841083486,15.556850659972017,1046.6734227535107
2023-07-17,Srinagar,1.4668570773417189,52.770311591618565,49.94463060166453,7.375423274802008,1045.8138119804496
2023-07-18,Jammu,29.45608060262562,44.897399605071485,16.331962471295547,10.744191495874333,974.7631643071438
2023-07-19,Srinagar,26.552181104872204,74.16965117880075,37.40919560244232,29.685160001529674,984.8051955477321
2023-07-20,Srinagar,18.985235029992555,68.46233995621523,40.33325265134082,20.529427467760343,1039.5555740873885
2023-07-21,Jammu,33.76681795876789,49.167498255803196,42.90116355036146,28.46942001141004,1046.6622220896109
2023-07-22,Jammu,32.22680611800213,37.43140434039921,49.881414870107825,4.276696650993468,994.3439102836044
2023-07-23,Srinagar,23.414174575870085,99.04287729244734,12.074824262843393,11.464184244977078,982.0997045640897
2023-07-24,Jammu,34.73085122053035,56.32012969568919,2.0175413429849853,16.641954098470627,1002.6094013251542
2023-07-25,Srinagar,8.233648401470731,75.06193886241897,20.5595758997293,2.3027418566621405,1018.7769206365734
2023-07-26,Srinagar,4.476784775909115,31.244237406268862,6.504033491447347,0.12562330883873596,977.3474515374979
2023-07-27,Srinagar,10.789984460679584,58.84717597275183,1.1212944581027562,20.113030013907526,1023.6473174619073
2023-07-28,Jammu,2.283474243572594,22.202937589557237,18.021341357074306,19.25458550404306,955.1657357114641
2023-07-29,Srinagar,21.24678112004128,60.436409432835994,39.18691255376182,12.323664299988353,954.9294492764417
2023-07-30,Srinagar,37.464227691798456,97.12139256941619,28.309034561253544,14.68932228096098,988.6287705145545
2023-07-31,Jammu,1.5737416267403859,50.736537038864014,15.638899460517703,12.463290017762688,985.347319206072
2023-08-01,Jammu,4.884396560401072,23.119681005992927,32.71710027463598,0.7201513453466657,981.5633215367152
2023-08-02,Jammu,18.087961131337412,22.47646327354748,11.600909015440536,10.061148186523873,999.101976266891
2023-08-03,Jammu,37.3550007011162,51.03894079574956,0.7190723036042512,5.312467661918695,982.0733582311572
2023-08-04,Srinagar,12.64624419907002,32.801994917055524,38.21766932182137,2.952725673041062,969.2257918468092
2023-08-05,Srinagar,20.289392347535696,21.868167706254873,31.187154243200453,28.701613016680493,980.9469549088601
2023-08-06,Srinagar,1.6629143620156839,80.49708911601414,38.115131225047996,17.980791751264967,1047.4904272810236
2023-08-07,Srinagar,5.9337280384835545,56.681840710551256,1.9469008343832805,21.85968852709808,991.1113416994849
2023-08-08,Jammu,39.46520491835388,43.139581757812365,41.85598139153261,9.460912297983525,994.4712776858336
2023-08-09,Srinagar,38.60474785744182,92.00665464131846,30.976310001815165,11.794413884820456,1007.654498995114
2023-08-10,Srinagar,0.19759923737638463,29.29111681604205,28.169767535632005,7.107719816901704,1048.3340768414228
2023-08-11,Jammu,38.07247141692956,96.47350631642554,31.23070240572658,2.9089701289627423,974.1601276435763
2023-08-12,Srinagar,25.564797512620014,45.117337390188226,43.2216623434182,5.370949123247514,1018.1282110532434
2023-08-13,Srinagar,34.716731780800885,91.0722937846945,29.346825327945353,23.925421358894575,1021.5984693541724
2023-08-14,Srinagar,18.189594225354362,68.23543011835693,29.047518994408968,20.326374155513275,1010.7324416793066
2023-08-15,Srinagar,20.62384114317001,86.136588779319,49.53395785328829,16.407866279564306,958.8578339636645
2023-08-16,Srinagar,19.55386321027681,98.72105305683715,37.8365083534284,14.252696186003043,1017.6872275827576
2023-08-17,Srinagar,26.674570301844174,43.07243502549966,22.114690272556764,27.673028509683732,956.4094711036175
2023-08-18,Jammu,5.586050190252516,96.89083883260744,35.369850001646384,2.182048433360052,1009.6142649549897
2023-08-19,Jammu,1.198943594907118,51.15855159219363,19.461523584589425,8.41802439713748,1023.9581177221743
2023-08-20,Srinagar,12.317197663647637,50.84095237895379,11.44377312417495,10.498135607121421,971.096989061995
2023-08-21,Srinagar,28.18723050946587,47.230968340360455,29.84259384438797,23.472774366383636,1034.1622007542774
2023-08-22,Jammu,8.074138084917934,63.312608587806814,46.409104905697575,29.77543860485914,953.0353805533005
2023-08-23,Srinagar,26.937297332996692,32.33160345427897,46.45697600077314,7.220115442714592,1034.3812863658306
2023-08-24,Srinagar,38.79648184429082,64.2969188286409,17.095263905274514,26.22922002411242,996.0329050642765
2023-08-25,Srinagar,3.7560286315767355,63.33638499280032,26.38387331108475,24.91868281295374,971.7587939931644
2023-08-26,Jammu,26.90408472900505,80.9521450083896,10.58179492849306,6.739721929252998,963.3778144993968
2023-08-27,Srinagar,17.750008772182845,86.69199695500684,49.78155547494417,11.979977405976678,1045.3307167582373
2023-08-28,Jammu,34.72569017510021,55.23530802499393,49.05589539339679,12.290186078775573,957.2665587581157
2023-08-29,Srinagar,7.085991577895436,44.1866599481195,32.475446485372366,29.34662005579675,969.9093419935925
2023-08-30,Jammu,27.70503808904658,40.746791785367556,40.22070298387367,5.426757041366949,984.7822347433046
2023-08-31,Jammu,33.52461158592441,35.569906936389756,35.755008064185,23.974739133143462,1012.023484896112
2023-09-01,Srinagar,37.78456877896093,24.61180657592199,29.65791095197341,10.025781425193298,1004.4801085276098
2023-09-02,Jammu,27.329921131585834,47.395838306777065,2.6673998494448847,21.92611037328481,962.5643492412314
2023-09-03,Srinagar,19.886990560337093,41.61981537046266,22.738217127633053,12.600330128869885,978.9727983738214
2023-09-04,Jammu,24.713889608048554,97.31339086931258,33.739315108370526,17.3507928934962,973.8751771086024
2023-09-05,Srinagar,34.756199379148725,64.61670610000351,33.876580694184234,24.978353199783932,971.3542854490341
2023-09-06,Srinagar,22.824389865553186,47.78216312244061,18.65613092111918,24.124966949516523,991.1144336479987
2023-09-07,Jammu,1.2154823878734744,66.43740807949568,47.084599332901526,25.992695506191005,1020.4031452591657
2023-09-08,Srinagar,37.23794782027911,31.13573610765564,8.36785161183905,1.7885197603397707,971.7452932217236
2023-09-09,Srinagar,27.581070041262446,55.523499936176236,25.01797231077803,20.761516591192343,986.6678879702981
2023-09-10,Jammu,27.06053543108986,70.0987457136851,34.54419882754114,4.199621301652886,989.0917426841162
2023-09-11,Srinagar,8.627006095908687,59.11182654339611,34.85679029459046,12.47455704055233,1047.645652943541
2023-09-12,Srinagar,26.355418809306286,52.14230405234594,32.43194783844078,16.457652451640655,1045.466635687907
2023-09-13,Jammu,15.75457622616634,99.50787111197586,13.764410672593009,12.082184542404923,1030.0137582752077
2023-09-14,Jammu,26.049319081659682,90.42518097191416,7.810328434331098,15.588350274090224,974.1658920819185
2023-09-15,Srinagar,4.263721212319629,69.87247665275521,31.797016341335542,29.895789263958573,956.803731409167
2023-09-16,Srinagar,26.313812184121442,65.55018889458262,29.965105806971888,4.056519411385642,981.6904137720625
2023-09-17,Jammu,39.97654903082666,69.65283838596673,8.967800514462049,20.263681360092768,976.6794549433831
2023-09-18,Jammu,1.9284815544222411,36.10496862579466,35.25695727852817,11.880028991568457,1000.5925800146393
2023-09-19,Srinagar,39.08696736885269,51.61101946114549,22.75859958668282,3.9902939672198636,1027.7727910067792
